id,latency,size,totalTime
1161,43,2,232795
1162,46,2,232795
1163,52,2,232795
1164,45,2,232795
1165,54,2,232795
1166,43,2,232795
1167,55,2,232795
1168,52,2,232795
1169,53,2,232795
1170,50,2,232795
1171,46,2,232795
1172,48,2,232795
1173,55,2,232795
1174,53,2,232795
1175,50,2,232795
1176,49,2,232795
1177,46,2,232795
1178,52,2,232795
1179,50,2,232795
1180,54,2,232795
1181,51,2,232795
1182,44,2,232795
1183,44,2,232795
1184,53,2,232795
1185,49,2,232795
1186,45,2,232795
1187,49,2,232795
1188,49,2,232795
1189,53,2,232795
1190,47,2,232795
1191,51,2,232795
1192,51,2,232795
1193,47,2,232795
1194,51,2,232795
1195,53,2,232795
1196,56,2,232795
1197,51,2,232795
1198,51,2,232795
1199,55,2,232795
1200,54,2,232795
1201,53,2,232795
1202,40,2,232795
1203,47,2,232795
1204,49,2,232795
1205,54,2,232795
1206,47,2,232795
1207,53,2,232795
1208,53,2,232795
1209,44,2,232795
1210,44,2,232795
1211,52,2,232795
1212,46,2,232795
1213,47,2,232795
1214,52,2,232795
1215,47,2,232795
1216,51,2,232795
1217,58,2,232795
1218,51,2,232795
1219,45,2,232795
1220,52,2,232795
1221,53,2,232795
1222,46,2,232795
1223,46,2,232795
1224,52,2,232795
1225,54,2,232795
1226,54,2,232795
1227,47,2,232795
1228,53,2,232795
1229,52,2,232795
1230,52,2,232795
1231,54,2,232795
1232,50,2,232795
1233,52,2,232795
1234,52,2,232795
1235,53,2,232795
1236,48,2,232795
1237,51,2,232795
1238,51,2,232795
1239,49,2,232795
1240,51,2,232795
1241,44,2,232795
1242,47,2,232795
1243,51,2,232795
1244,45,2,232795
1245,50,2,232795
1246,54,2,232795
1247,47,2,232795
1248,54,2,232795
1249,51,2,232795
1250,45,2,232795
1251,42,2,232795
1252,51,2,232795
1253,52,2,232795
1254,48,2,232795
1255,51,2,232795
1256,52,2,232795
1257,45,2,232795
1258,54,2,232795
1259,51,2,232795
1260,52,2,232795
1261,45,2,232795
1262,52,2,232795
1263,50,2,232795
1264,50,2,232795
1265,54,2,232795
1266,47,2,232795
1267,52,2,232795
1268,53,2,232795
1269,58,2,232795
1270,45,2,232795
1271,46,2,232795
1272,46,2,232795
1273,54,2,232795
1274,54,2,232795
1275,58,2,232795
1276,46,2,232795
1277,52,2,232795
1278,53,2,232795
1279,46,2,232795
1280,46,2,232795
1281,58,2,232795
1282,48,2,232795
1283,43,2,232795
1284,43,2,232795
1285,52,2,232795
1286,48,2,232795
1287,48,2,232795
1288,52,2,232795
1289,54,2,232795
1290,50,2,232795
